###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,27.1
lon,105.1
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Guizhouxinv
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
4014.0,-11.29
4015.0,-11.38
4016.0,-11.41
4017.0,
4018.0,-11.51
4019.0,
4020.0,
4021.0,-11.39
4022.0,-11.47
4023.0,
4024.0,
4025.0,-11.35
4026.0,
4027.0,
4028.0,
4029.0,-11.29
4030.0,-11.2
4031.0,-11.13
4032.0,
4033.0,
4034.0,-11.15
4035.0,
4036.0,-11.22
4037.0,
4038.0,-11.45
4039.0,
4040.0,-11.5
4041.0,-11.5
4042.0,
4043.0,-11.58
4044.0,
4045.0,-11.62
4046.0,-11.56
4047.0,-11.57
4048.0,
4049.0,-11.47
4050.0,-11.33
4051.0,
4052.0,
4053.0,-11.29
4054.0,-11.35
4055.0,-11.3
4056.0,
4057.0,-11.27
4058.0,
4059.0,-11.65
4060.0,
4061.0,-11.7
4062.0,
4063.0,-11.73
4064.0,
4065.0,
4066.0,-11.7
4067.0,
4068.0,-11.59
4069.0,
4070.0,
4071.0,
4072.0,-11.66
4073.0,-11.78
4074.0,-11.71
4075.0,
4076.0,-11.64
4077.0,
4078.0,
4079.0,-11.73
4080.0,
4081.0,-11.52
4082.0,
4083.0,-11.44
4084.0,
4085.0,-11.51
4086.0,-11.37
4087.0,
4088.0,-11.51
4089.0,-11.54
4090.0,-11.3
4091.0,
4092.0,-11.37
4093.0,-11.77
4094.0,-11.85
4095.0,
4096.0,-11.76
4097.0,
4098.0,
4099.0,-11.69
4100.0,
4101.0,-11.55
4102.0,
4103.0,
4104.0,
4105.0,
4106.0,
4107.0,-11.54
4108.0,
4109.0,-11.67
4110.0,
4111.0,-11.64
4112.0,
4113.0,-11.65
4114.0,
4115.0,-11.26
4116.0,
4117.0,-11.3
4118.0,
4119.0,-11.8
4120.0,-11.71
4121.0,
4122.0,-11.72
4123.0,-11.85
4124.0,-11.88
4125.0,-11.79
4126.0,-11.71
4127.0,-11.8
4128.0,-11.85
4129.0,
4130.0,-11.82
4131.0,-11.66
4132.0,
4133.0,-11.83
4134.0,
4135.0,-11.69
4136.0,
4137.0,
4138.0,-11.66
4139.0,
4140.0,-11.61
4141.0,
4142.0,-11.54
4143.0,
4144.0,-11.53
4145.0,
4146.0,
4147.0,-11.7
4148.0,
4149.0,-11.66
4150.0,
4151.0,-11.53
4152.0,
4153.0,-11.15
4154.0,
4155.0,-11.33
4156.0,-11.38
4157.0,-11.4
4158.0,-11.55
4159.0,-11.7
4160.0,-11.68
4161.0,
4162.0,
4163.0,-11.81
4164.0,-11.67
4165.0,-11.68
4166.0,-11.78
4167.0,-11.68
4168.0,-11.66
4169.0,
4170.0,-11.56
4171.0,-11.65
4172.0,-11.56
4173.0,
4174.0,-11.64
4175.0,
4176.0,-11.7
4177.0,-11.83
4178.0,-11.89
4179.0,-11.59
4180.0,-11.72
4181.0,
4182.0,-11.91
4183.0,
4184.0,
4185.0,-11.78
4186.0,
4187.0,
4188.0,-11.52
4189.0,-11.57
4190.0,-11.7
4191.0,
4192.0,-11.7
4193.0,-11.76
4194.0,
4195.0,
4196.0,-11.76
4197.0,
4198.0,-11.88
4199.0,
4200.0,-11.88
4201.0,
4202.0,-11.84
4203.0,
4204.0,
