###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,25.2622
lon,91.8167
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Mawmluh
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
8357.0,-7.74
8363.0,-7.414
8369.0,-7.206
8375.0,-7.297
8381.0,-7.299
8387.0,-7.358
8393.0,-7.407
8399.0,-7.214
8405.0,-7.084
8411.0,-7.312
8417.0,-7.717
8423.0,-7.195
8429.0,-7.125
8435.0,-6.853
8441.0,-7.118
8447.0,-7.063
8453.0,-6.747
8459.0,-6.818
8465.0,-6.86
8471.0,-6.98
8477.0,-6.972
8483.0,-6.892
8489.0,-6.83
8495.0,-6.836
8501.0,-6.906
8507.0,-6.937
8513.0,-6.811
8519.0,-6.726
8525.0,-6.83
8531.0,-6.961
8537.0,-6.616
8543.0,-6.506
8549.0,-6.882
8555.0,-6.629
8561.0,-6.565
8567.0,-6.559
8573.0,-6.505
8579.0,-6.331
8585.0,-6.157
8591.0,-6.048
8597.0,-6.197
8603.0,-6.323
8609.0,-6.3
8615.0,-6.277
8621.0,-6.257
8627.0,-6.273
8633.0,-6.261
8639.0,-6.249
8645.0,-6.237
8651.0,-6.225
8657.0,-6.319
8663.0,-6.424
8669.0,-6.394
8675.0,-6.338
8681.0,-6.282
8687.0,-6.359
8693.0,-6.481
8699.0,-6.416
8705.0,-6.263
8711.0,-6.111
8717.0,-6.135
8723.0,-6.283
8729.0,-6.327
8735.0,-6.276
8741.0,-6.225
8747.0,-6.212
8753.0,-6.249
8759.0,-6.283
8765.0,-6.31
8771.0,-6.337
8777.0,-6.359
8783.0,-6.365
8789.0,-6.371
8795.0,-6.378
8801.0,-6.384
8807.0,-6.364
8813.0,-6.102
8819.0,-5.85
8825.0,-5.935
8831.0,-6.021
8837.0,-6.106
8843.0,-6.207
8849.0,-6.308
8855.0,-6.257
8861.0,-6.181
8867.0,-6.203
8873.0,-6.25
8879.0,-6.297
8885.0,-6.3
8891.0,-6.285
8897.0,-6.27
8903.0,-6.348
8909.0,-6.49
8915.0,-6.505
8921.0,-6.406
8927.0,-6.385
8933.0,-6.454
8939.0,-6.524
8945.0,-6.537
8951.0,-6.451
8957.0,-6.365
8963.0,-6.308
8969.0,-6.337
8975.0,-6.357
8981.0,-6.342
8987.0,-6.332
8993.0,-6.356
8999.0,-6.381
9005.0,-6.401
9011.0,-6.293
9017.0,-6.185
9023.0,-6.077
9029.0,-6.117
9035.0,-6.167
9041.0,-6.218
9047.0,-6.268
9053.0,-6.152
9059.0,-5.994
9065.0,-5.837
9071.0,-5.848
9077.0,-5.93
9083.0,-6.013
9089.0,-6.09
9095.0,-6.164
9101.0,-6.238
9107.0,-6.312
9113.0,-6.292
9119.0,-6.172
9125.0,-6.052
9131.0,-5.974
9137.0,-5.962
9143.0,-5.95
9149.0,-5.972
9155.0,-6.073
9161.0,-6.134
9167.0,-6.064
9173.0,-5.995
9179.0,-5.925
9185.0,-5.856
9191.0,-5.798
9197.0,-5.868
9203.0,-5.939
9209.0,-6.01
9215.0,-6.009
9221.0,-6.007
9227.0,-5.914
9233.0,-5.814
9239.0,-5.854
9245.0,-5.913
9251.0,-5.972
9257.0,-5.948
9263.0,-5.903
9269.0,-5.858
9275.0,-5.878
9281.0,-5.925
9287.0,-5.915
9293.0,-5.875
9299.0,-5.909
9305.0,-5.995
9311.0,-6.081
9317.0,-6.065
9323.0,-5.949
9329.0,-5.833
9335.0,-5.89
9341.0,-6.188
9347.0,-6.268
9353.0,-5.969
9359.0,-5.808
9365.0,-5.954
9371.0,-6.1
9377.0,-6.189
9383.0,-6.081
9389.0,-6.004
9395.0,-6.071
9401.0,-6.139
9407.0,-6.2
9413.0,-6.196
9419.0,-6.191
9425.0,-6.142
9431.0,-6.093
9437.0,-6.045
9443.0,-6.172
9449.0,-6.306
9455.0,-6.359
9461.0,-6.405
9467.0,-6.451
9473.0,-6.465
9479.0,-6.473
9485.0,-6.481
9491.0,-6.428
9497.0,-6.357
9503.0,-6.285
9509.0,-6.214
9515.0,-6.143
9521.0,-6.228
9527.0,-6.396
9533.0,-6.463
9539.0,-6.464
9545.0,-6.465
9551.0,-6.42
9557.0,-6.336
9563.0,-6.317
9569.0,-6.367
9575.0,-6.417
9581.0,-6.434
9587.0,-6.407
9593.0,-6.37
9599.0,-6.317
9605.0,-6.265
9611.0,-6.145
9617.0,-5.874
9623.0,-5.681
9629.0,-5.715
9635.0,-5.75
9641.0,-5.784
9647.0,-5.819
9653.0,-5.853
9659.0,-5.887
9665.0,-5.922
9671.0,-5.96
9677.0,-6.044
9683.0,-6.125
9689.0,-6.093
9695.0,-6.061
9701.0,-6.029
9707.0,-6.125
9713.0,-6.228
9719.0,-6.196
9725.0,-6.15
9731.0,-6.104
9737.0,-6.091
9743.0,-6.084
9749.0,-6.189
9755.0,-6.326
9761.0,-6.463
9767.0,-6.222
9773.0,-5.825
9779.0,-5.898
9785.0,-6.215
9791.0,-6.533
9797.0,-6.536
9803.0,-6.318
9809.0,-6.27
9815.0,-6.369
9821.0,-6.468
9827.0,-6.577
9833.0,-6.699
9839.0,-6.761
9845.0,-6.735
9851.0,-6.708
9857.0,-6.605
9863.0,-6.34
9869.0,-6.148
9875.0,-6.154
9881.0,-6.16
9887.0,-6.166
9893.0,-6.172
9899.0,-6.158
9905.0,-5.974
9911.0,-5.789
9917.0,-5.605
9923.0,-5.596
9929.0,-5.588
9935.0,-5.793
9941.0,-6.014
9947.0,-6.236
9953.0,-6.169
9959.0,-6.039
9965.0,-6.049
9971.0,-6.108
9977.0,-6.166
9983.0,-6.2
9989.0,-6.217
9995.0,-6.259
10001.0,-6.322
10007.0,-6.385
10013.0,-6.396
10019.0,-6.328
10025.0,-6.35
10031.0,-6.569
10037.0,-6.705
10043.0,-6.549
10049.0,-6.393
10055.0,-6.25
10061.0,-6.245
10067.0,-6.24
10073.0,-6.235
10079.0,-6.139
10085.0,-6.038
10091.0,-6.061
10097.0,-6.104
10103.0,-6.147
10109.0,-6.068
10115.0,-5.945
10121.0,-6.037
10127.0,-6.239
10133.0,-6.44
10139.0,-6.404
10145.0,-6.172
10151.0,-6.07
10157.0,-6.106
10163.0,-6.142
10169.0,-6.149
10175.0,-6.109
10181.0,-6.142
10187.0,-6.321
10193.0,-6.499
10199.0,-6.586
10205.0,-6.41
10211.0,-6.292
10217.0,-6.389
10223.0,-6.487
10229.0,-6.552
10235.0,-6.442
10241.0,-6.358
10247.0,-6.454
10253.0,-6.55
10259.0,-6.621
10265.0,-6.414
10271.0,-6.225
10277.0,-6.307
10283.0,-6.389
10289.0,-6.465
10295.0,-6.32
10301.0,-6.175
10307.0,-6.289
10313.0,-6.403
10319.0,-6.517
10325.0,-6.291
10331.0,-6.051
10337.0,-6.13
10343.0,-6.236
10349.0,-6.142
10355.0,-6.019
10361.0,-5.897
