###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,30.45
lon,110.416
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Heshang
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
735.0,-7.78
739.0,-8.07
742.0,-7.83
745.0,-8.07
749.0,-8.21
752.0,-8.34
755.0,-8.63
759.0,-8.62
762.0,-8.64
765.0,-8.67
772.0,-8.66
775.0,-8.53
777.0,-8.35
780.0,-7.72
783.0,-8.36
785.0,-7.91
793.0,-8.61
798.0,-8.54
801.0,-8.95
804.0,-9.54
809.0,-9.76
814.0,-8.53
817.0,-8.67
819.0,-8.42
822.0,-8.31
825.0,-8.65
830.0,-8.36
835.0,-8.28
838.0,-8.34
840.0,-8.15
843.0,-8.07
846.0,-8.03
848.0,-7.99
851.0,-8.03
854.0,-8.13
857.0,-8.01
860.0,-8.03
864.0,-7.97
867.0,-8.04
870.0,-8.03
873.0,-8.04
876.0,-8.18
879.0,-8.31
886.0,-8.28
889.0,-8.34
892.0,-8.36
895.0,-8.38
898.0,-8.34
902.0,-8.3
905.0,-8.27
908.0,-8.27
911.0,-8.28
914.0,-8.29
917.0,-8.37
921.0,-8.24
924.0,-8.42
927.0,-8.37
930.0,-8.48
933.0,-8.37
936.0,-8.51
943.0,-8.27
946.0,-8.44
947.0,-8.18
950.0,-7.93
952.0,-8.11
953.0,-8.0
954.0,-8.05
955.0,-8.08
956.0,-7.95
957.0,-7.92
958.0,-8.02
959.0,-7.93
960.0,-8.13
961.0,-8.09
962.0,-8.03
963.0,-8.1
965.0,-8.05
966.0,-7.97
967.0,-7.65
968.0,-8.29
969.0,-8.52
970.0,-8.37
971.0,-8.12
973.0,-8.54
974.0,-8.47
975.0,-8.58
976.0,-8.02
977.0,-8.34
978.0,-8.25
979.0,-8.35
980.0,-8.05
981.0,-7.9
984.0,-8.24
985.0,-8.28
986.0,-8.45
991.0,-7.75
993.0,-8.15
994.0,-8.12
995.0,-8.21
996.0,-7.58
997.0,-7.93
998.0,-7.86
999.0,-7.42
1000.0,-7.29
1001.0,-7.51
1002.0,-7.42
1003.0,-7.33
1005.0,-7.4
1006.0,-7.47
1007.0,-7.65
1009.0,-7.82
1010.0,-7.69
1012.0,-7.58
1013.0,-7.6
1014.0,-7.71
1016.0,-7.66
1017.0,-7.71
1020.0,-7.6
1022.0,-7.76
1023.0,-7.92
1025.0,-7.83
1026.0,-7.84
1029.0,-8.12
1030.0,-8.21
1032.0,-8.15
1033.0,-7.89
1036.0,-7.87
1038.0,-7.93
1039.0,-7.81
1040.0,-7.87
1042.0,-7.9
1043.0,-7.84
1046.0,-7.84
1048.0,-8.03
1049.0,-8.13
1050.0,-8.05
1051.0,-8.12
1054.0,-8.05
1055.0,-8.29
1056.0,-8.01
1057.0,-7.99
1058.0,-7.91
1059.0,-8.03
1060.0,-8.02
1061.0,-8.03
1062.0,-7.92
1063.0,-7.98
1064.0,-7.97
1065.0,-7.94
1066.0,-7.98
1067.0,-8.03
1068.0,-7.98
1069.0,-8.06
1070.0,-7.95
1071.0,-7.94
1072.0,-7.92
1073.0,-8.01
1074.0,-8.07
1075.0,-8.01
1076.0,-7.88
1077.0,-7.86
1078.0,-8.03
1079.0,-7.85
1081.0,-7.79
1083.0,-7.83
1085.0,-7.75
1087.0,-7.62
1089.0,-7.8
1090.0,-7.61
1094.0,-7.97
1096.0,-7.96
1098.0,-8.14
1100.0,-8.07
1102.0,-8.16
1104.0,-8.02
1106.0,-8.06
1108.0,-8.21
1109.0,-8.19
1111.0,-8.21
1113.0,-8.1
1115.0,-8.31
1117.0,-8.15
1119.0,-8.29
1121.0,-8.25
1122.0,-8.5
1124.0,-8.25
1126.0,-8.29
1127.0,-8.19
1129.0,-8.23
1131.0,-8.34
1133.0,-8.32
1134.0,-8.37
1136.0,-8.24
1138.0,-8.38
1139.0,-8.25
1141.0,-8.19
1143.0,-8.33
1145.0,-8.35
1146.0,-8.35
1148.0,-8.47
1150.0,-8.36
1151.0,-8.33
1153.0,-8.47
1155.0,-8.56
1160.0,-8.34
1162.0,-8.31
1164.0,-8.09
1165.0,-7.78
1167.0,-7.68
1169.0,-7.75
1171.0,-7.97
1174.0,-7.96
1179.0,-8.26
1181.0,-8.43
1184.0,-8.24
1186.0,-8.14
1191.0,-8.21
1194.0,-8.31
1197.0,-8.12
1204.0,-8.08
1207.0,-8.2
1209.0,-7.96
1212.0,-7.88
1214.0,-8.08
1219.0,-7.87
1222.0,-7.71
1224.0,-7.38
1227.0,-7.64
1229.0,-7.63
1232.0,-7.77
1235.0,-7.7
