###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,27.8
lon,113.9
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Jiulong
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
5156.419,-6.782
5174.892,-6.9
5193.102,-6.607
5211.055,-6.425
5228.758,-6.52
5246.213,-6.61
5263.426,-6.665
5280.4,-6.436
5297.141,-6.384
5313.651,-6.438
5329.937,-6.43
5346.003,-6.451
5361.851,-6.534
5377.488,-6.46
5392.918,-6.297
5408.144,-6.208
5423.171,-6.392
5438.005,-6.061
5452.648,-6.101
5467.105,-6.083
5481.381,-5.833
5495.481,-6.046
5509.408,-6.222
5523.167,-6.257
5536.762,-5.975
5550.198,-5.918
5563.48,-5.885
5576.61,-5.933
5589.595,-6.174
5602.438,-6.335
5615.144,-6.504
5627.716,-5.885
5640.16,-5.881
5652.479,-6.072
5664.676,-6.265
5676.756,-6.28
5688.72,-6.319
5700.573,-6.347
5712.318,-6.009
5723.958,-5.719
5735.498,-5.767
5746.94,-5.774
5758.288,-6.141
5769.545,-6.417
5780.715,-6.235
5791.801,-6.268
5802.807,-6.455
5813.735,-6.463
5824.591,-6.73
5835.376,-6.377
5846.094,-6.037
5856.75,-6.283
5867.346,-6.639
5877.885,-6.643
5888.371,-6.716
5898.808,-6.871
5909.199,-6.797
5919.548,-6.699
5929.858,-6.595
5940.131,-6.398
5950.373,-6.327
5960.586,-6.388
5970.773,-6.512
5980.939,-6.573
5991.086,-6.527
6001.218,-6.657
6011.338,-6.652
6021.45,-6.675
6031.558,-6.563
6041.664,-6.411
6051.773,-6.292
6061.887,-6.136
6072.01,-6.2
6082.146,-6.276
6092.298,-6.393
6102.468,-6.457
6112.662,-6.392
6122.882,-6.476
6133.132,-6.569
6143.415,-6.167
6153.734,-6.064
6164.094,-6.096
6174.495,-6.287
6184.936,-6.14
6195.412,-5.997
6205.919,-6.175
6216.452,-6.178
6227.008,-6.31
6237.582,-6.73
6248.17,-6.819
6258.768,-6.451
6269.371,-6.327
6279.976,-6.17
6290.578,-5.99
6301.173,-6.114
6311.757,-6.249
6322.325,-6.493
6332.874,-6.379
6343.399,-6.376
6353.895,-6.287
6364.36,-6.188
6374.788,-6.347
6385.176,-6.146
6395.518,-6.156
6405.812,-6.177
6416.052,-6.225
6426.235,-6.323
6436.356,-6.285
6446.411,-6.525
6456.396,-6.604
6466.307,-6.345
6476.139,-6.505
6485.888,-6.373
6495.551,-6.43
6505.122,-6.488
6514.599,-6.727
6523.975,-6.858
6533.248,-6.858
6542.413,-6.674
6551.466,-6.549
6560.402,-6.358
6569.218,-6.379
6577.909,-6.298
6586.471,-6.463
6594.9,-6.42
6603.191,-6.649
6611.341,-6.744
6619.348,-6.642
6627.218,-6.39
6634.962,-6.474
6642.589,-6.487
6650.109,-6.756
6657.532,-6.7
6664.866,-6.609
6672.123,-6.6
6679.311,-6.576
6686.441,-6.619
6693.522,-6.6
6700.563,-6.576
6707.574,-6.285
6714.566,-6.386
6721.547,-6.377
6728.527,-6.54
6735.517,-6.703
6742.525,-6.663
6749.561,-6.624
6756.636,-6.584
6763.758,-6.456
6770.938,-6.328
6778.184,-6.2
6785.508,-6.49
6792.917,-6.334
6800.423,-6.29
6808.035,-6.22
6815.762,-6.375
6823.614,-6.359
6831.601,-6.302
6839.732,-6.387
6848.018,-6.572
6856.467,-6.545
6865.09,-6.899
6873.896,-6.599
6882.895,-6.633
6892.096,-6.396
6901.509,-6.627
6911.145,-6.552
6921.011,-6.765
6931.119,-6.618
6941.478,-6.471
6952.098,-6.323
6962.988,-6.599
6974.157,-6.445
6985.616,-6.636
6997.375,-6.341
7009.442,-6.48
7021.828,-6.539
7034.542,-6.56
7047.594,-6.581
7060.994,-6.603
7074.751,-6.624
7088.875,-6.645
7103.376,-6.378
7118.263,-6.275
7133.546,-6.387
7149.235,-6.498
7165.339,-6.61
7181.868,-6.304
7198.832,-6.342
7216.24,-6.351
7234.103,-6.45
7252.429,-6.72
7271.228,-6.572
