###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,29.48
lon,109.5333
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Lianhua
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
4473.0,-6.64
4480.0,-6.623
4487.0,-6.738
4494.0,-6.67
4501.0,-6.567
4508.0,-6.889
4514.0,-7.168
4521.0,-7.029
4528.0,-7.239
4535.0,-7.251
4542.0,-7.227
4549.0,-7.293
4555.0,-7.156
4562.0,-6.857
4569.0,-6.864
4578.0,-7.066
4587.0,-7.218
4596.0,-6.867
4604.0,-6.797
4613.0,-6.887
4622.0,-6.611
4631.0,-6.734
4640.0,-6.632
4649.0,-6.797
4658.0,-7.301
4667.0,-7.388
4675.0,-7.248
4684.0,-7.224
4693.0,-7.044
4702.0,-6.887
4711.0,-6.841
4720.0,-6.899
4729.0,-6.763
4737.0,-6.854
4746.0,-6.644
4755.0,-6.476
4764.0,-7.019
4771.0,-7.003
4779.0,-6.858
4786.0,-6.791
4794.0,-6.629
4801.0,-6.721
4809.0,-6.672
4816.0,-6.56
4823.0,-6.799
4831.0,-6.794
4838.0,-7.064
4846.0,-7.01
4853.0,-7.131
4860.0,-7.108
4868.0,-6.729
4875.0,-6.852
4883.0,-6.6
4890.0,-6.64
4898.0,-6.607
4905.0,-6.671
4917.0,-7.132
4929.0,-7.0
4941.0,-7.042
4953.0,-6.956
4966.0,-6.939
4978.0,-6.919
4990.0,-7.155
5002.0,-6.928
5014.0,-6.923
5026.0,-6.661
5038.0,-6.509
5050.0,-6.605
5062.0,-6.613
5074.0,-6.665
5087.0,-6.835
5099.0,-7.047
5111.0,-7.286
5123.0,-6.931
5135.0,-6.81
5147.0,-6.821
5159.0,-6.915
5171.0,-6.668
5183.0,-6.769
5196.0,-6.649
5208.0,-6.935
5220.0,-7.182
5232.0,-7.093
5244.0,-7.059
5256.0,-7.131
5268.0,-7.019
5280.0,-6.872
5292.0,-6.961
5305.0,-7.275
5317.0,-7.227
5329.0,-7.453
5341.0,-7.401
5353.0,-7.13
5365.0,-7.113
5377.0,-7.076
5389.0,-6.841
5401.0,-6.995
5413.0,-6.985
5426.0,-7.129
5438.0,-7.484
5450.0,-7.346
5462.0,-7.383
5474.0,-7.504
5481.0,-7.354
5488.0,-7.101
5496.0,-6.85
5503.0,-6.713
5510.0,-6.845
5517.0,-7.258
5525.0,-7.443
5532.0,-7.381
5539.0,-7.391
5546.0,-7.176
5553.0,-7.188
5561.0,-7.244
5568.0,-7.075
5575.0,-6.994
5582.0,-7.182
5590.0,-7.137
5597.0,-7.165
5604.0,-7.212
5611.0,-7.145
5618.0,-7.385
5626.0,-7.043
5633.0,-7.215
5640.0,-7.23
5647.0,-7.264
5654.0,-7.163
5662.0,-7.004
5669.0,-6.879
5676.0,-7.012
5683.0,-7.163
5691.0,-6.939
5698.0,-6.656
5705.0,-6.72
5720.0,-6.813
5735.0,-7.254
5750.0,-7.269
5765.0,-7.246
5780.0,-7.243
5795.0,-7.361
5810.0,-7.428
5825.0,-7.573
5840.0,-7.695
5855.0,-7.083
5870.0,-7.012
5885.0,-7.567
5900.0,-7.577
5915.0,-7.285
5922.0,-7.466
5930.0,-7.362
5937.0,-7.621
5945.0,-7.522
5952.0,-7.609
5960.0,-8.08
5967.0,-7.361
5974.0,-7.331
5982.0,-7.533
5989.0,-7.521
5997.0,-7.384
6004.0,-7.341
6011.0,-7.351
6019.0,-7.435
6026.0,-7.541
6034.0,-7.218
6041.0,-7.201
6049.0,-7.48
6056.0,-7.602
6063.0,-7.559
6071.0,-7.532
6078.0,-7.647
6086.0,-7.693
6093.0,-7.351
6104.0,-7.17
6114.0,-7.46
6125.0,-7.418
6135.0,-7.152
6146.0,-7.237
6157.0,-7.443
6167.0,-7.139
6178.0,-7.486
6189.0,-7.404
6199.0,-7.207
6210.0,-7.175
6220.0,-7.16
6231.0,-7.084
6242.0,-7.107
6252.0,-7.46
6263.0,-7.384
6273.0,-7.289
6284.0,-7.358
6295.0,-7.214
6305.0,-7.172
6316.0,-7.345
6327.0,-7.334
6337.0,-7.281
6348.0,-7.719
6358.0,-7.705
6369.0,-7.541
6378.0,-7.396
6388.0,-7.317
6397.0,-7.543
6406.0,-7.677
6415.0,-7.453
6425.0,-7.256
6434.0,-7.008
6443.0,-7.114
6453.0,-7.224
6462.0,-7.312
6471.0,-7.386
6480.0,-7.57
6490.0,-7.656
6499.0,-7.479
6509.0,-7.474
6519.0,-7.571
6529.0,-7.388
6539.0,-7.235
6549.0,-7.3
6559.0,-7.468
6569.0,-7.455
6579.0,-6.955
6588.0,-7.203
6598.0,-7.21
6608.0,-7.394
6618.0,-7.29
6628.0,-7.214
6638.0,-7.785
6648.0,-7.749
6658.0,-7.334
6668.0,-7.44
6678.0,-7.223
6688.0,-7.32
6698.0,-7.216
6708.0,-7.351
6718.0,-7.344
6728.0,-7.178
6738.0,-7.202
6747.0,-7.224
6757.0,-7.489
6767.0,-7.752
6777.0,-7.27
6787.0,-7.153
6797.0,-7.269
6807.0,-7.258
6817.0,-7.237
6826.0,-7.082
6836.0,-6.947
6845.0,-7.4
6855.0,-7.393
6864.0,-7.104
6874.0,-7.146
6883.0,-6.98
6893.0,-7.275
6902.0,-7.275
6911.0,-6.971
6921.0,-6.874
6930.0,-7.27
6940.0,-7.503
6949.0,-7.515
6959.0,-7.186
6968.0,-7.097
6979.0,-7.28
6990.0,-7.316
7002.0,-7.512
7013.0,-7.512
7024.0,-7.347
7035.0,-7.46
7047.0,-7.431
7058.0,-7.183
7069.0,-7.181
7080.0,-7.47
7092.0,-7.653
7103.0,-7.962
7114.0,-7.97
7125.0,-7.955
7137.0,-7.792
7148.0,-7.91
7159.0,-7.685
7170.0,-7.669
7182.0,-7.611
7193.0,-7.492
7204.0,-7.542
7210.0,-7.685
7216.0,-7.791
7223.0,-7.772
7229.0,-7.492
7235.0,-7.268
7241.0,-7.115
7248.0,-7.259
7254.0,-7.524
7260.0,-7.551
7266.0,-7.71
7273.0,-7.412
7279.0,-7.365
7285.0,-7.388
7299.0,-7.463
7313.0,-7.705
7327.0,-7.691
7341.0,-7.417
7355.0,-7.638
7370.0,-7.565
7384.0,-7.682
7398.0,-7.457
7412.0,-7.585
7426.0,-7.433
7440.0,-7.258
7454.0,-7.34
7468.0,-7.4
7482.0,-7.308
7496.0,-7.616
7510.0,-7.551
7525.0,-7.683
7539.0,-7.681
7553.0,-7.492
7567.0,-7.408
7581.0,-7.415
7595.0,-7.451
7603.0,-7.299
7611.0,-7.303
7619.0,-7.226
7627.0,-7.042
7634.0,-7.126
7642.0,-7.441
7650.0,-7.343
7658.0,-7.407
7666.0,-7.476
7674.0,-7.45
7682.0,-7.159
7690.0,-7.297
7698.0,-7.182
7706.0,-7.447
7713.0,-7.534
7721.0,-7.307
7729.0,-7.252
7737.0,-7.643
7745.0,-7.741
7759.0,-7.568
7773.0,-7.504
7787.0,-7.611
7800.0,-7.475
7814.0,-7.479
7828.0,-7.461
7842.0,-7.248
7856.0,-7.536
