###,Series metadata
written by,Pyleoclim 1.1.0b0
lat,12.586
lon,54.3543
elevation,
time_unit,yrs BP
time_name,Age
value_unit,‰
value_name,$\delta^{18} O$
label,Hoq
archiveType,speleothem
sensorType,
observationType,
importedFrom,
control_archiveType,False
log,
###,end metadata
Age [yrs BP],$\delta^{18} O$ [‰]
3978.359,-2.165
4005.051,-1.394
4030.868,-1.235
4055.617,-1.076
4079.399,-0.976
4102.343,-1.077
4124.688,-0.92
4147.111,-1.131
4170.402,-1.173
4195.283,-1.235
4221.697,-1.364
4249.084,-1.349
4276.882,-1.177
4304.736,-1.21
4332.618,-1.143
4360.526,-1.152
4388.461,-1.125
4416.419,-1.183
4444.4,-1.185
4472.402,-1.002
4500.435,-1.172
4528.515,-1.308
4556.66,-1.444
4584.867,-1.421
4613.109,-1.605
4641.356,-1.531
4669.585,-1.56
4697.81,-1.767
4726.05,-1.927
4754.324,-1.768
4782.619,-1.634
4810.901,-1.794
4839.136,-1.687
4867.319,-1.579
4895.483,-1.615
4923.664,-1.605
4951.887,-1.744
4980.12,-1.883
5008.317,-1.564
5036.438,-1.548
5064.493,-1.492
5092.524,-1.477
5120.575,-1.311
5148.65,-1.325
5176.694,-1.325
5204.648,-1.308
5232.476,-1.34
5260.23,-1.349
5287.984,-1.486
5315.808,-1.612
5343.69,-1.481
5371.57,-1.653
5399.386,-1.77
5427.104,-1.672
5454.734,-1.421
5482.292,-1.581
5509.791,-1.523
5537.256,-1.583
5564.709,-1.597
5592.175,-1.423
5619.676,-1.318
5647.23,-1.5
5674.857,-1.46
5702.538,-1.374
5730.198,-1.65
5757.754,-1.603
5785.152,-1.691
5812.452,-1.682
5839.737,-1.619
5867.088,-1.699
5894.497,-1.752
5921.903,-1.729
5949.244,-1.295
5976.479,-1.168
6003.595,-1.3
6030.583,-1.278
6057.445,-1.225
6084.236,-1.41
6111.017,-1.526
6137.851,-1.602
6164.757,-1.611
6191.73,-1.48
6218.764,-1.599
6245.847,-1.616
6272.96,-1.554
6300.082,-1.721
6327.199,-1.675
6354.324,-1.912
6381.473,-1.708
6408.662,-1.773
6435.887,-1.921
6463.126,-1.788
6490.36,-1.753
6517.58,-1.74
6544.799,-1.552
6572.028,-1.644
6599.278,-1.674
6626.539,-1.465
6653.801,-1.458
6681.053,-1.424
6708.312,-1.39
6735.614,-1.528
6762.991,-1.67
6790.445,-1.728
6817.926,-1.756
6845.378,-1.415
6872.761,-1.923
6900.094,-1.794
6927.41,-1.646
6954.739,-1.581
6982.088,-1.559
7009.447,-1.757
7036.806,-1.983
7064.15,-2.37
7091.456,-2.375
7118.7,-2.151
7145.872,-1.928
7173.011,-1.869
7200.169,-1.732
7227.392,-1.88
7254.66,-1.878
7281.909,-1.876
7309.076,-1.793
7336.102,-1.806
7362.945,-1.908
7389.562,-1.964
7415.912,-2.016
7441.966,-2.116
7467.698,-2.105
7493.09,-2.382
7518.203,-2.289
7543.153,-2.196
7568.054,-2.104
7593.027,-1.939
7618.196,-1.903
7643.686,-2.291
7669.563,-2.84
7695.656,-2.946
7721.734,-2.803
7747.585,-2.53
7773.227,-2.403
7798.824,-2.215
7824.543,-2.316
7850.477,-2.316
7876.609,-2.122
7902.91,-1.951
7929.347,-1.99
7955.856,-2.03
7982.369,-2.07
8008.825,-2.032
8035.272,-1.961
8061.829,-1.986
8088.614,-2.052
8115.662,-2.059
8142.882,-2.085
8170.169,-1.871
8197.434,-1.997
8224.654,-2.123
8251.819,-2.153
8278.921,-2.128
8305.957,-2.222
8332.929,-2.189
8359.842,-1.925
