,value_275,age_275
0,2.45216092451235,1008.2885375343149
1,4.225205063387649,1053.2529643971359
2,3.1746346881575764,1098.2173912916458
3,4.3684061565632,1143.1818181544668
4,3.281032650172122,1188.1462450489767
5,4.528718664000924,1233.1106719117977
6,3.3711008948458714,1278.0750988063073
7,1.8387607912353723,1323.0395256691286
8,1.9029498742374844,1368.0039525636382
9,1.7996649888921465,1412.9683794264593
10,1.1460773498666237,1457.9328063209691
11,1.136578342532646,1502.8972331837901
12,0.9477797732613085,1547.8616600783
13,0.9579725464528395,1592.826086941121
14,1.3011945864734866,1637.790513803942
15,1.0109583057135758,1682.7549407301408
16,2.1202425048040427,1727.719367561273
17,1.3347162738296976,1772.6837944557828
18,2.6611666891830237,1817.6482213186039
19,2.0188394228011886,1862.6126482131137
20,4.267950157005771,1907.5770750759348
21,4.406969668601036,1952.5415019704446
22,4.012514610169319,1997.5059288332657
23,3.2225333641414977,2042.4703557277755
24,4.228584127009264,2087.4347825905966
25,5.743810126455643,2132.3992094851064
26,4.939703956621149,2177.3636363479272
27,3.950058930875909,2222.3280632107485
28,3.154959055032723,2267.2924901052584
29,4.004335000528705,2312.256916968079
30,2.8853420368379803,2357.221343862589
31,3.912155846123137,2402.1857707254103
32,4.694695404510465,2447.15019761992
33,4.079173436124847,2492.1146244510524
34,4.185984955661101,2537.079051377251
35,4.9295769365293305,2582.043478240072
36,4.215325820388907,2627.007905134582
37,3.955192628682951,2671.9723319974028
38,3.2409430079358703,2716.9367588919126
39,2.9709248017552374,2761.901185754734
40,2.5475878237750167,2806.8656126175547
41,2.5549699544758995,2851.8300395120646
42,1.1405801941007758,2896.794466374886
43,1.7273327170419728,2941.7588932693952
44,0.72234342947818,2986.7233201322165
45,0.8702835416321247,3031.6877469950377
46,0.5368969706864757,3076.652173889547
47,0.5793879902195114,3121.616600784057
48,0.5261231117290136,3166.5810276468783
49,0.6423508777458515,3211.545454541388
50,0.529325769774295,3256.509881404209
51,0.4747391637782458,3301.474308298719
52,0.4918964513036269,3346.43873516154
53,0.5775949743051565,3391.403162024361
54,0.6445617414586629,3436.3675889188708
55,0.9101640326717901,3481.332015781692
56,0.9553172550312279,3526.296442676202
57,1.1406000962888636,3571.2608695390227
58,1.8103010347516304,3616.2252964335325
59,1.8285952315740144,3661.189723296354
60,1.8740796186541542,3706.1541501908637
61,2.039314665210716,3751.1185770536845
62,2.845275980801183,3796.0830039481943
63,4.422487044782891,3841.0474308110156
64,4.139498169284047,3886.011857705525
65,4.093137857128226,3930.9762845683463
66,2.588604098532902,3975.940711431167
67,3.9658312165210496,4020.905138325677
68,3.483711222984435,4065.8695651568096
69,4.302516410769059,4110.833992083008
70,2.3530652702962804,4155.798418945829
71,4.050890165478907,4200.762845840339
72,4.317080480392455,4245.7272727031595
73,6.419831753361267,4290.69169959767
74,3.6606386834283757,4335.656126460491
75,4.0148173704864485,4380.620553355001
76,2.1824858138441177,4425.584980217822
77,3.351979061002089,4470.549407112331
78,1.5927645956011494,4515.513833975153
79,1.8992480775713005,4560.478260837974
80,1.035260319006376,4605.442687732483
81,0.7214155546015654,4650.407114595305
82,0.6595081652712329,4695.371541489814
83,0.6220728255635146,4740.335968352635
84,0.7208098287441477,4785.300395247145
85,0.5015340830213582,4830.264822109966
86,0.6994676522158086,4875.229249004476
87,0.6293257697742949,4920.193675867297
88,0.7061829094626245,4965.158102761807
89,0.5672195079705961,5010.1225296246275
90,0.633317807540936,5055.086956519138
91,0.6720109581771244,5100.051383381959
92,0.7432216685682141,5145.015810276469
93,0.5857864376269037,5189.98023713929
94,0.627207793864213,5234.944664002111
95,0.6244630520201893,5279.909090896621
96,0.5712115457372374,5324.873517759442
97,0.601534083021358,5369.837944653951
98,0.48084917745496897,5414.802371516773
99,0.5222705336922785,5459.766798411282
100,0.5540542582118565,5504.731225274103
101,0.4990032324901744,5549.695652168613
102,0.4404245887274839,5594.660079031434
103,0.4404245887274839,5639.6245059259445
104,0.4757359312880704,5684.588932788765
105,0.43431457505076104,5729.553359683275
106,0.45147186257614186,5774.517786546096
107,0.43431457505076104,5819.482213408917
108,0.4879044135369855,5864.446640303427
109,0.5100505063388324,5909.411067166248
110,0.5100505063388324,5954.375494060758
111,0.43431457505076104,5999.339920923579
112,0.4928932188134514,6044.304347818089
113,0.45147186257614186,6089.26877468091
114,0.4928932188134514,6134.233201575419
115,0.5100505063388324,6179.197628406552
116,0.46862915010152284,6224.16205533275
117,0.5100505063388324,6269.126482195571
118,0.5272077938642132,6314.090909090081
119,0.46862915010152284,6359.055335952902
120,0.4747391637782458,6404.019762815723
121,0.5100505063388324,6448.984189710233
122,0.5464830572996761,6493.948616573054
123,0.5464830572996761,6538.913043467564
124,0.4879044135369855,6583.877470330385
125,0.45147186257614186,6628.841897224895
126,0.5100505063388324,6673.806324087716
127,0.45147186257614186,6718.770750982226
128,0.4928932188134514,6763.735177845047
129,0.4747391637782458,6808.699604739557
130,0.4575818762528649,6853.664031602378
131,0.4990032324901744,6898.628458496887
132,0.45147186257614186,6943.592885359709
133,0.45147186257614186,6988.55731222253
134,0.4928932188134514,7033.521739117039
135,0.5222189885877478,7078.486165979861
136,0.5879044135369859,7123.45059287437
137,0.7628369108388755,7168.415019737191
138,0.8664889697703171,7213.379446631701
139,1.1516718274723106,7258.343873494522
140,1.4170590886000576,7303.308300389032
141,2.3683620670522263,7348.272727251853
142,2.030917729742082,7393.237154146363
