0
2.0
2.8
3.6
4.4
5.2
6.0
6.8
7.6
8.4
9.2
10.0
11.1
12.1
13.2
14.3
15.3
16.4
17.5
18.5
19.6
20.7
21.7
22.8
23.9
24.9
26.0
26.8
27.6
28.4
29.2
30.0
30.8
31.6
32.4
33.2
34.0
34.8
35.6
36.4
37.2
38.0
38.8
39.5
40.3
41.0
41.8
42.5
43.3
44.0
45.3
46.5
47.8
49.0
50.3
51.5
52.8
54.0
54.8
55.5
56.3
57.0
57.8
58.5
59.3
60.0
61.3
62.5
63.8
65.0
66.3
67.5
68.8
70.0
71.3
72.5
73.8
75.0
76.3
77.5
78.8
80.0
81.3
82.5
83.8
85.0
86.0
87.0
87.9
88.9
89.9
90.9
91.9
92.9
93.8
94.8
95.8
96.8
97.8
98.8
99.7
100.7
101.7
102.7
103.7
104.6
105.6
106.6
107.6
108.6
109.6
110.5
111.5
112.5
113.8
115.0
116.3
117.5
118.8
120.0
121.3
122.5
123.8
125.0
126.3
127.5
128.8
130.0
131.3
132.5
133.8
135.0
136.3
137.5
138.8
140.0
141.1
142.1
143.2
144.3
145.3
146.4
147.5
148.5
149.6
150.7
151.8
152.8
153.9
155.0
156.0
157.1
158.2
159.2
160.3
161.4
162.4
163.5
164.5
165.5
166.4
167.4
168.4
169.4
170.4
171.3
172.3
173.3
174.3
175.3
176.3
177.2
178.2
179.2
180.2
181.2
182.1
183.1
184.1
185.1
186.1
187.0
188.0
189.0
190.1
191.2
192.2
193.3
194.4
195.5
196.5
197.6
198.7
199.8
200.8
201.9
203.0
204.1
205.2
206.2
207.3
208.4
209.5
210.5
211.6
212.7
213.8
214.8
215.9
217.0
218.4
219.8
221.1
222.5
223.9
225.3
226.7
228.1
229.4
230.8
232.2
233.6
235.0
236.4
237.7
239.1
240.5
241.5
242.5
243.6
244.6
245.6
246.6
247.7
248.7
249.7
250.7
251.8
252.8
253.8
254.8
255.8
256.9
257.9
258.9
259.9
261.0
262.0
263.0
263.9
264.9
265.8
266.8
267.7
268.7
269.6
270.6
271.5
272.5
273.4
274.4
275.3
276.3
277.2
278.2
279.1
280.1
281.0
282.4
283.7
285.1
286.4
287.8
289.1
290.5
291.8
293.2
294.5
295.9
297.2
298.6
299.9
301.3
302.6
304.0
305.3
306.7
308.0
309.1
310.2
311.3
312.4
313.5
314.6
315.7
316.8
317.9
319.0
320.1
321.2
322.3
323.4
324.5
325.6
326.7
327.8
328.9
330.0
330.9
331.9
332.8
333.8
334.7
335.6
336.6
337.5
338.5
339.4
340.4
341.3
342.2
343.2
344.1
345.1
346.0
347.2
348.4
349.5
350.7
351.9
353.1
354.3
355.5
356.6
357.8
359.0
360.2
361.4
362.5
363.7
364.9
366.1
367.3
368.5
369.6
370.8
372.0
372.9
373.9
374.8
375.8
376.7
377.7
378.6
379.6
380.5
381.5
382.4
383.4
384.3
385.3
386.2
387.2
388.1
389.1
390.0
391.1
392.1
393.2
394.2
395.3
396.3
397.4
398.4
399.5
400.5
401.6
402.6
403.7
404.7
405.8
406.8
407.9
408.9
410.0
411.1
412.3
413.4
414.5
415.6
416.8
417.9
419.0
420.1
421.3
422.4
423.5
