,value_208,age_208
0,3.78887419414016,2771.137028473846
1,2.7654716444712983,2778.014626633272
2,1.536703747997731,2784.8922247610094
3,1.7897112293922661,2791.7698229204357
4,1.25164737013752,2798.6474210798615
5,1.9982722120025687,2805.5250192392878
6,1.3938227403219943,2812.402617367025
7,0.6769300354742291,2819.2802155264512
8,1.1164517751570917,2826.1578136858775
9,0.6106194852626643,2833.0354118453033
10,0.870849737787085,2839.9130100047296
11,0.5843767954959769,2846.790608132467
12,0.719881824639033,2853.668206291893
13,0.6076440966980807,2860.545804451319
14,0.6026037463170849,2867.423402610745
15,0.6283290022644702,2874.3010007384823
16,0.8272077938642164,2881.1785988979086
17,0.7042582670761847,2888.056197057335
18,0.501998502746992,2894.9337952167607
19,0.7419586717488451,2901.811393376187
20,0.6404974845133864,2908.688991503924
21,0.7268678150290135,2915.5665896633504
22,0.7170840202870498,2922.4441878227767
23,0.7527576639803003,2929.3217859822025
24,0.9666356150818727,2936.199384141629
25,0.8474761563220309,2943.076982269366
26,1.323274414861958,2949.9545804287923
27,1.8953561412860793,2956.8321785882185
28,2.2555316371800673,2963.7097767476444
29,2.369630645112903,2970.587374875382
30,2.5424759620570465,2977.464973034808
31,4.310546107560584,2984.342571194234
32,3.1730874028511242,2991.2201693536604
33,5.017117818988006,2998.097767513086
34,2.5366616438036913,3004.975365640824
35,3.0948595780516728,3011.8529638002497
36,3.253181931592463,3018.730561927987
37,4.744130810894575,3025.6081601191017
38,2.932201664641351,3032.4857582151503
39,4.07463792320895,3039.363356406265
40,2.79437104746536,3046.2409545656915
41,4.263781836951428,3053.1185527251178
42,3.533112452148944,3059.9961508845436
43,3.3189141100408848,3066.873749012281
44,2.8224110329596086,3073.751347171707
45,3.8011209666726664,3080.6289453311333
46,1.8954240693446385,3087.5065434905596
47,2.5359512698475988,3094.384141618297
48,1.8148108837503083,3101.261739777723
49,1.537488159991746,3108.139337937149
50,0.8619884522857896,3115.016936096575
51,0.7091052839335396,3121.8945342560014
52,0.8930067451464088,3128.7721323837386
53,0.7724745425566079,3135.649730543165
54,0.6514718625761422,3142.5273287025907
55,0.7243369644978306,3149.404926862017
56,0.5414942520232102,3156.282524989754
57,0.5707471260116046,3163.1601231491804
58,0.534314575050761,3170.0377213086063
59,0.534314575050761,3176.9153194680325
60,0.5757359312880704,3183.792917627459
61,0.5171572875253798,3190.670515755196
62,0.5171572875253798,3197.5481139146223
63,0.61715728752538,3204.425712074048
64,0.4707471260116045,3211.3033102334743
65,0.4928932188134514,3218.1809083612116
66,0.4707471260116045,3225.058506520638
67,0.4990032324901744,3231.936104680064
68,0.45758187625286484,3238.81370283949
69,0.44441662649412544,3245.691300998916
70,0.5611094942938732,3252.5688991266534
71,0.4879044135369855,3259.4464972860796
72,0.5464830572996761,3266.324095445506
73,0.5565851087430405,3273.2016936049317
74,0.573742396268422,3280.0792917326694
75,0.6212222210779232,3286.956889892095
76,0.6430283350445688,3293.8344880515215
77,0.708202086283721,3300.7120862109477
78,0.9801112882841931,3307.5896843703736
79,0.9581176614173801,3314.467282498111
80,1.3679501570057755,3321.344880657537
81,1.215288193396165,3328.2224788169633
82,1.3584321092860272,3335.100076976389
83,1.098109076755827,3341.977675104127
84,1.5263826377442342,3348.8552732635526
85,1.0753280243943109,3355.732871422979
86,1.035900203176651,3362.610469582405
87,0.9879773093228844,3369.488067741831
88,0.9830400491509502,3376.3656658695686
89,0.7947012160265866,3383.2432640289944
90,0.9258710475191867,3390.1208621884207
91,1.1396795139750566,3396.998460347847
92,1.752078670884555,3403.876058475584
93,1.2323499022809303,3410.7536566350104
94,1.6581719012135359,3417.6312547944362
95,1.8977507131359648,3424.5088529538625
96,1.3821890864550037,3431.386451113289
97,1.3708200217975084,3438.264049241026
98,1.5435394429822895,3445.1416474004523
99,1.5011793678640617,3452.019245559878
100,1.2716244203583376,3458.8968437193043
101,1.2246240230294176,3465.7744418470415
102,1.4113575710855728,3472.652040006468
103,1.5438105291842774,3479.529638165894
104,1.870276759455834,3486.40723632532
105,1.7335494365374817,3493.284834484746
106,1.3842327367684624,3500.1624326124834
107,1.303754954855595,3507.0400307719096
108,1.5956085161007463,3513.9176289313355
109,1.1392884723226506,3520.7952270907617
110,2.0147294955392794,3527.672825218499
111,1.2585274422917718,3534.550423377925
112,1.5872764871121812,3541.4280215373515
113,1.7891351095997905,3548.3056196967773
114,1.731716478518298,3555.1832178562036
115,1.4944800112839471,3562.0608159839408
116,1.3196881380565655,3568.938414143367
117,0.8814549033123898,3575.8160123027933
118,0.7343145750507625,3582.693610462219
119,0.7107077773007832,3589.5712086216454
120,0.45147186257614186,3596.4488067493826
121,0.4928932188134514,3603.326404908809
122,0.43431457505076104,3610.204003068235
123,0.4171572875253801,3617.081601227661
124,0.39999999999999925,3623.9591993553986
125,0.4171572875253801,3630.8367975148244
126,0.43431457505076104,3637.7143956742507
127,0.6196881380565639,3644.5919938336765
128,0.6368454255819455,3651.4695919931028
129,0.7540027131073281,3658.34719012084
130,0.9029437251522896,3665.2247882802662
131,0.9222918843736477,3672.1023864396925
132,0.7545400286188604,3678.9799845991183
133,0.9442352560839424,3685.857582726856
134,0.9230044825804863,3692.735180886282
135,0.6530059455975002,3699.612779045708
136,0.6337306821620384,3706.4903772051343
137,0.6812620520760726,3713.36797536456
138,0.5975420452547165,3720.245573492298
139,0.6025308505311826,3727.1231716517236
140,0.5954240693446348,3734.00076981115
141,0.7456796233134948,3740.878367970576
142,0.5702159425720157,3747.7559660983134
143,0.6287945863347054,3754.6335642577396
144,0.6287945863347054,3761.5111624171655
145,0.6116372988093248,3768.3887605765917
146,0.5944788469393415,3775.266358736018
147,0.47873120154488724,3782.143956863755
148,0.7281888604772888,3789.0215550231815
149,0.5161605200155553,3795.8991531826073
150,0.6469474770253082,3802.7767513420335
151,0.7115845893601929,3809.6543494697708
152,0.9018006653897281,3816.531947629197
153,1.3302776235521176,3823.409545788623
154,1.694500197620711,3830.287143948049
155,1.7327121925184148,3837.1647421074754
156,2.5534865570558876,3844.0423402352126
157,1.7290581491865749,3850.919938394639
158,2.4531268545628944,3857.7975365540647
159,2.358475091807148,3864.675134713491
160,3.2811783657196814,3871.552732841228
161,2.6885750021525388,3878.4303310006544
162,3.575192904796984,3885.3079291600807
163,3.1868866590410874,3892.1855273195065
164,3.487247707528728,3899.0631254789328
165,3.391278401231197,3905.94072360667
166,3.307636617141378,3912.8183217660962
167,3.2267745784378703,3919.6959199255225
168,2.9060697554263544,3926.5735180849483
169,2.4088593572456722,3933.451116212686
170,1.5966815315577776,3940.328714372112
171,1.996119928218481,3947.206312531538
172,1.1871581744399529,3954.083910690964
173,1.4639367350107206,3960.96150885039
174,1.2459236840511339,3967.8391069781273
175,1.9576547720387643,3974.7167051375536
176,1.7017325840422939,3981.59430329698
177,2.983460539787136,3988.4719014564057
178,2.259930554699937,3995.3494995841434
179,3.203142402655706,4002.227097743569
180,4.509910460359632,4009.104695871307
181,5.143428628582854,4015.9822940624217
182,4.535898384862251,4022.8598922218475
183,4.1842431943322245,4029.737490349585
184,5.143428628582854,4036.615088509011
185,4.080816411546909,4043.4926866367487
186,5.707179676972446,4050.3702848278635
187,5.707179676972446,4057.247882923912
188,2.452559579530402,4064.125481115027
189,5.143428628582854,4071.003079274453
190,5.143428628582854,4077.8806774021905
191,4.020050251573523,4084.7582755933054
192,6.256440422583742,4091.6358737210426
193,5.143428628582854,4098.513471880468
194,6.256440422583742,4105.391070039895
195,5.101933817112639,4112.268668199321
196,5.902943725152292,4119.146266327059
197,5.101933817112639,4126.023864486484
198,5.101933817112639,4132.90146264591
199,5.143428628582854,4139.7790608053365
200,5.143428628582854,4146.656658964763
201,4.937258300203042,4153.5342570925
202,4.937258300203042,4160.411855251926
203,4.372570805342209,4167.289453411352
204,3.469766481054794,4174.167051570778
205,3.1541367952596073,4181.044649730205
206,3.02331670955225,4187.922247857942
207,2.401917070901099,4194.799846017368
208,2.905907526297404,4201.677444176794
209,2.3802207728774096,4208.55504233622
210,4.800000000000008,4215.432640463958
211,4.511961416504506,4222.310238623383
212,3.529554946226927,4229.187836782809
213,4.154385812419366,4236.065434942236
214,4.424536073865554,4242.943033101662
215,3.4187369242427104,4249.8206312294
216,2.484780544286593,4256.698229388825
217,1.7979259627887934,4263.575827548251
218,1.3909575719040297,4270.4534257076775
219,1.1128554336827226,4277.331023835415
220,1.0183513917115423,4284.208621994841
221,0.6798524099451445,4291.086220154267
222,0.5665477004564987,4297.963818313693
223,0.6050617010623665,4304.841416473119
224,0.6514718625761422,4311.719014600857
225,0.4879044135369855,4318.596612760283
226,0.4707471260116045,4325.474210919709
227,0.4535898384862236,4332.351809079135
228,0.4707471260116045,4339.229407206873
229,0.5439522067684921,4346.107005366299
230,0.43431457505076104,4352.984603525724
231,0.43431457505076104,4359.8622016851505
232,0.46862915010152284,4366.739799844577
233,0.48578643762690377,4373.617397972314
234,0.5272077938642133,4380.494996131741
235,0.46862915010152284,4387.372594291166
236,0.46862915010152284,4394.250192450592
237,0.5100505063388324,4401.12779057833
238,0.46862915010152284,4408.005388737756
239,0.43431457505076104,4414.8829868971825
240,0.5686291501015228,4421.760585056608
241,0.5333178075409366,4428.638183216034
242,0.6394278212176594,4435.515781343772
243,0.6808491774549696,4442.393379503198
244,0.4676839276962293,4449.270977662624
245,0.5672195079705962,4456.14857582205
246,0.4747391637782462,4463.026173949787
247,0.5514718625761421,4469.903772109214
248,0.5100505063388324,4476.78137026864
249,0.4928932188134514,4483.658968428066
250,0.5636403448250572,4490.5365665874915
251,0.608783005685843,4497.414164715229
252,0.6071796769724485,4504.291762874655
253,0.7464830572996776,4511.169361034082
254,1.165831216521038,4518.046959193507
255,0.8481932102973277,4524.924557321245
256,1.0810137704588683,4531.802155480671
257,0.8839939210131291,4538.679753640097
258,1.0382877082493065,4545.5573517995235
259,0.8233401969880044,4552.434949958949
260,0.9504750950663202,4559.312548086687
261,0.6430810444937023,4566.190146246113
262,0.5915564724684262,4573.067744405539
263,0.507179676972448,4579.945342564965
264,0.45612068901740715,4586.822940692702
265,0.5918964513036268,4593.700538852128
266,0.601534083021358,4600.578137011555
267,0.4918964513036269,4607.455735170981
268,0.45147186257614186,4614.333333330407
269,0.4575818762528649,4621.210931458144
270,0.45758187625286484,4628.08852961757
271,0.6042582670761835,4634.9661277769965
272,0.48578643762690404,4641.843725936423
273,0.5454862897898511,4648.7213240641595
274,0.5222189885877474,4655.598922223586
275,0.5918964513036262,4662.476520383012
276,0.5873732300973961,4669.354118542438
277,0.8565335636385092,4676.231716701865
278,0.6764669333820725,4683.109314829601
279,1.2065957840837247,4689.986912989028
280,0.653130386487935,4696.864511148454
281,1.202379303091733,4703.74210930788
282,1.0454491321408381,4710.619707435617
283,1.4379502510281794,4717.497305595043
284,1.8972929780160148,4724.374903754469
285,1.75154524064937,4731.252501913896
286,1.569679090954202,4738.130100073322
287,2.0864448969938376,4745.007698201059
288,1.6309859403180154,4751.885296360485
289,1.8974316219305007,4758.762894519911
290,1.3765865173800618,4765.6404926793375
291,1.6967452426410612,4772.518090838764
292,0.9098949742597492,4779.3956889665005
293,1.6551905305357375,4786.273287125927
294,1.3973327981207826,4793.150885285353
295,1.5073054354963613,4800.028483444779
296,1.3468346113127005,4806.906081572517
297,1.6599627992662755,4813.783679731942
298,0.997082593256426,4820.661277891369
299,1.7179511213965823,4827.538876050795
300,0.9976470871113834,4834.416474210221
301,1.2025719278478453,4841.294072337958
302,1.693755494320712,4848.171670497384
303,0.871284441523139,4855.04926865681
304,0.7958727881735175,4861.926866816237
305,0.7470719179157426,4868.804464943974
306,0.6928775179167029,4875.6820631034
307,0.5712115457372381,4882.559661262826
308,0.6283290022644704,4889.437259422252
309,0.5712115457372375,4896.314857581679
310,0.5333178075409364,4903.192455709416
311,0.4747391637782458,4910.070053868842
312,0.5307869570097526,4916.947652028268
313,0.4879044135369855,4923.825250187694
314,0.45758187625286484,4930.702848315432
315,0.45147186257614186,4937.580446474858
316,0.45147186257614186,4944.458044634283
317,0.4747391637782458,4951.33564279371
318,0.4928932188134514,4958.213240953136
319,0.4928932188134514,4965.090839080874
320,0.5857864376269032,4971.9684372403
321,0.6854464587917038,4978.846035399725
322,0.7578481055624086,4985.7236335591515
323,0.9226834083133818,4992.601231686889
324,1.0929661145993552,4999.478829846315
325,1.2637664323474185,5006.356428005741
326,1.4039715908123376,5013.234026165167
327,1.4821613361357147,5020.111624324593
328,2.185212989118441,5026.989222452331
329,1.432522331892813,5033.866820611757
330,2.0497445568660386,5040.744418771183
331,1.0389949057547538,5047.622016930609
332,2.2731331035521776,5054.4996150583465
333,1.2291664238923485,5061.377213217773
334,1.8059163087006511,5068.254811377199
335,1.830466164618411,5075.132409536624
336,1.787491649750781,5082.010007696051
337,1.7268700777558406,5088.887605823788
338,2.6016582320180515,5095.765203983215
339,1.327169892400078,5102.642802142641
340,1.297345905532041,5109.520400302066
341,1.3035792739804353,5116.397998429804
342,1.4857081574257835,5123.27559658923
343,0.8157265997287608,5130.1531947486565
344,0.9049834208612502,5137.030792908082
345,0.9833800279861563,5143.908391067508
346,0.7122413780348171,5150.785989195246
347,0.7591159592742253,5157.663587354672
348,0.6929661145993542,5164.541185514098
349,0.7706798800103237,5171.418783673524
350,0.6294518572966546,5178.296381801261
351,0.6689469245155973,5185.173979960688
352,0.71869137054674,5192.051578120114
353,0.6934832437741213,5198.92917627954
354,0.8223216003632278,5205.8067744389655
355,0.7119711271789783,5212.684372566703
356,0.6305891196524902,5219.561970726129
357,0.849013907830864,5226.439568885556
358,0.5536627342721253,5233.317167044982
359,0.6879044135369857,5240.194765172719
360,0.5354357834510178,5247.072363332145
361,0.6243369644978289,5253.949961491571
362,0.6882221879510609,5260.8275596509975
363,0.6235335305116465,5267.705157810424
364,0.8257981517332896,5274.5827559381605
365,0.5611094942938732,5281.460354097587
366,0.5611094942938732,5288.337952257013
367,0.6100505063388324,5295.215550416439
368,0.5763259562487386,5302.093148544176
369,0.6111717147390896,5308.970746703602
370,0.7808491774549716,5315.848344863029
371,0.6808491774549696,5322.725943022455
372,0.6434886223890111,5329.603541181881
373,0.5439522067684921,5336.481139309618
374,0.5611094942938732,5343.358737469044
375,0.43431457505076104,5350.23633562847
376,0.43431457505076104,5357.113933787897
377,0.4171572875253801,5363.991531947323
378,0.43431457505076104,5370.86913007506
379,0.43431457505076104,5377.746728234486
380,0.45147186257614186,5384.624326393912
381,0.4928932188134514,5391.5019245533385
382,0.46862915010152284,5398.379522681075
383,0.46862915010152284,5405.257120840502
384,0.46862915010152284,5412.134718999928
385,0.48578643762690427,5419.012317159354
386,0.5272077938642138,5425.88991531878
387,0.4747391637782462,5432.767513446517
388,0.5651015320605147,5439.645111605943
389,0.46862915010152323,5446.52270976537
390,0.6766654527966138,5453.400307924796
391,0.5857864376269037,5460.277906052533
392,0.5272077938642138,5467.155504211959
393,0.6686291501015229,5474.033102371385
394,0.570873213533965,5480.9107005308115
395,0.6333178075409371,5487.788298690238
396,0.5333178075409366,5494.6658968179745
397,0.7186913705467408,5501.543494977401
398,0.8307869570097566,5508.421093136827
399,0.6343145750507608,5515.298691296253
400,0.534314575050761,5522.176289423991
401,0.5272077938642132,5529.053887583416
402,0.5879044135369853,5535.931485742843
403,0.5464830572996761,5542.809083902269
404,0.5757359312880704,5549.686682061695
405,0.5585786437626893,5556.564280189433
406,0.569943692025422,5563.441878348858
